"Year","DBH","Height","Carbon_Above","Carbon_Below","Carbon_Total","Tree_ID"
75,71.2645833333333,34.6269929842495,1626.78562496689,488.035687490066,2114.82131245695,"P81.B150.0"
80,72.7888888888889,34.8664997422055,1707.32358287509,512.197074862527,2219.52065773762,"P81.B150.0"
85,74.3131944444445,35.1026478818203,1790.05513333458,537.016540000373,2327.07167333495,"P81.B150.0"
90,75.8375,35.3355519708691,1874.99318912452,562.497956737355,2437.49114586187,"P81.B150.0"
95,77.3618055555556,35.5653204592524,1962.15047451246,588.645142353739,2550.7956168662,"P81.B150.0"
100,78.8861111111111,35.7920561190798,2051.53953171482,615.461859514447,2667.00139122927,"P81.B150.0"
0,7.9,6.64521987752612,42.8259497138661,12.8477849141598,55.6737346280259,"P81.B151.0"
5,10.4416666666667,8.5149375363309,86.5849623655258,25.9754887096577,112.560451075184,"P81.B151.0"
10,12.9833333333333,10.3341998966023,150.048526752132,45.0145580256397,195.063084777772,"P81.B151.0"
15,15.525,12.1140225790508,235.608132280454,70.6824396841363,306.290571964591,"P81.B151.0"
20,18.0666666666667,13.8615859991925,345.438707085279,103.631612125584,449.070319210863,"P81.B151.0"
25,20.6083333333333,15.5819298272383,481.550087896469,144.465026368941,626.015114265409,"P81.B151.0"
30,23.15,17.2787791234239,645.820714336737,193.746214301021,839.566928637758,"P81.B151.0"
35,25.6916666666667,18.95499496638,840.021144580136,252.006343374041,1092.02748795418,"P81.B151.0"
40,28.2333333333333,20.612840938611,1065.83125309093,319.74937592728,1385.58062901822,"P81.B151.0"
45,30.775,22.2541506694704,1324.85326621018,397.455979863054,1722.30924607323,"P81.B151.0"
50,33.3166666666666,23.8804383689637,1618.62192680781,485.586578042343,2104.20850485015,"P81.B151.0"
55,35.8583333333333,25.4929746458935,1948.61260473874,584.583781421622,2533.19638616036,"P81.B151.0"
60,38.4,27.0928402135247,2316.24789281864,694.874367845592,3011.12226066423,"P81.B151.0"
65,40.9416666666666,28.6809649746108,2722.90305802342,816.870917407026,3539.77397543044,"P81.B151.0"
70,43.4833333333333,30.2581571296815,3169.91060889277,950.97318266783,4120.8837915606,"P81.B151.0"
75,46.025,31.8251252911781,3658.56416814087,1097.56925044226,4756.13341858313,"P81.B151.0"
80,48.5666666666666,33.382495578344,4190.12179039895,1257.03653711969,5447.15832751864,"P81.B151.0"
85,51.1083333333333,34.9308250356656,4765.80883068531,1429.74264920559,6195.5514798909,"P81.B151.0"
90,53.65,36.470612309342,5386.82044464559,1616.04613339368,7002.86657803927,"P81.B151.0"
95,56.1916666666666,38.0023062456244,6054.32378369758,1816.29713510928,7870.62091880686,"P81.B151.0"
100,58.7333333333333,39.5263128913354,6769.45993492268,2030.8379804768,8800.29791539949,"P81.B151.0"
0,48.2,30.4861863498785,666.169613406643,199.850884021993,866.020497428636,"P81.B152.0"
5,49.7243055555556,30.796902896643,715.249085803342,214.574725741003,929.823811544345,"P81.B152.0"
10,51.2486111111111,31.1012612558215,766.297743019101,229.88932290573,996.187065924832,"P81.B152.0"
15,52.7729166666667,31.3995750003838,819.332496851985,245.799749055595,1065.13224590758,"P81.B152.0"
20,54.2972222222222,31.6921337065834,874.369902187869,262.310970656361,1136.68087284423,"P81.B152.0"
25,55.8215277777778,31.9792054070467,931.426174528923,279.427852358677,1210.8540268876,"P81.B152.0"
30,57.3458333333333,32.261038733453,990.517206197421,297.155161859226,1287.67236805665,"P81.B152.0"
35,58.8701388888889,32.5378647952344,1051.65858134817,315.49757440445,1367.15615575262,"P81.B152.0"
40,60.3944444444445,32.8098988327646,1114.86558990623,334.459676971869,1449.3252668781,"P81.B152.0"
45,61.91875,33.0773416770769,1180.15324053256,354.045972159769,1534.19921269233,"P81.B152.0"
50,63.4430555555556,33.3403810429264,1247.53627270796,374.260881812388,1621.79715452035,"P81.B152.0"
55,64.9673611111111,33.5991926777462,1317.02916801536,395.108750404609,1712.13791841997,"P81.B152.0"
60,66.4916666666667,33.853941385539,1388.64616069158,416.593848207475,1805.24000889906,"P81.B152.0"
65,68.0159722222222,34.1047819418562,1462.40124751164,438.720374253492,1901.12162176513,"P81.B152.0"
70,69.5402777777778,34.3518599136146,1538.30819706215,461.492459118646,1999.8006561808,"P81.B152.0"
75,71.0645833333334,34.5953123955052,1616.38055845434,484.914167536301,2101.29472599064,"P81.B152.0"
80,72.5888888888889,34.8352686730764,1696.63166952189,508.989500856568,2205.62117037846,"P81.B152.0"
85,74.1131944444445,35.071850821171,1779.07466454461,533.722399363383,2312.79706390799,"P81.B152.0"
90,75.6375,35.3051742452099,1863.72248153439,559.116744460317,2422.83922599471,"P81.B152.0"
95,77.1618055555556,35.5353481718193,1950.58786911699,585.176360735098,2535.76422985209,"P81.B152.0"
100,78.6861111111111,35.7624760944403,2039.68339303949,611.905017911848,2651.58841095134,"P81.B152.0"
0,33.9,27.1845103182373,298.267771757263,89.4803315271788,387.748103284442,"P81.B153.0"
5,35.4243055555556,27.5767334713271,329.775882123184,98.9327646369551,428.708646760139,"P81.B153.0"
10,36.9486111111111,27.9577351015226,363.072851525057,108.921855457517,471.994706982574,"P81.B153.0"
15,38.4729166666667,28.3282800680633,398.180154304763,119.454046291429,517.634200596192,"P81.B153.0"
20,39.9972222222222,28.6890532041236,435.1186385219,130.53559155657,565.65423007847,"P81.B153.0"
25,41.5215277777778,29.0406703893311,473.908568006923,142.172570402077,616.081138409,"P81.B153.0"
30,43.0458333333333,29.3836877437781,514.569660112285,154.370898033685,668.94055814597,"P81.B153.0"
35,44.5701388888889,29.7186093169057,557.121119742036,167.136335922611,724.257455664647,"P81.B153.0"
40,46.0944444444445,30.0458935602908,601.581670144361,180.474501043308,782.05617118767,"P81.B153.0"
45,47.61875,30.3659588102088,647.969580874213,194.390874262264,842.360455136477,"P81.B153.0"
50,49.1430555555556,30.6791879580628,696.302693270294,208.890807981088,905.193501251382,"P81.B153.0"
55,50.6673611111111,30.9859324502426,746.598443739172,223.979533121752,970.577976860924,"P81.B153.0"
60,52.1916666666667,31.2865157308217,798.873885096895,239.662165529068,1038.53605062596,"P81.B153.0"
65,53.7159722222222,31.5812362185856,853.145706183235,255.943711854971,1109.08941803821,"P81.B153.0"
70,55.2402777777778,31.8703698927117,909.430249934369,272.829074980311,1182.25932491468,"P81.B153.0"
75,56.7645833333334,32.1541725478478,967.743530075098,290.32305902253,1258.06658909763,"P81.B153.0"
80,58.2888888888889,32.4328817685412,1028.10124657097,308.430373971292,1336.53162054226,"P81.B153.0"
85,59.8131944444445,32.7067186643202,1090.51879996301,327.155639988902,1417.67443995191,"P81.B153.0"
90,61.3375,32.975889399763,1155.0113046927,346.50339140781,1501.51469610051,"P81.B153.0"
95,62.8618055555556,33.2405865482366,1221.59360151222,366.478080453665,1588.07168196588,"P81.B153.0"
100,64.3861111111111,33.5009902933818,1290.28026906355,387.084080719064,1677.36434978261,"P81.B153.0"
0,12.2,9.77812791231976,128.240022044068,38.4720066132205,166.712028657289,"P81.B155.0"
5,14.7416666666667,11.5692074312933,206.749003350219,62.0247010050657,268.773704355285,"P81.B155.0"
10,17.2833333333333,13.3260974555053,308.878192565465,92.6634577696394,401.541650335104,"P81.B155.0"
15,19.825,15.0543832241202,436.684088819516,131.005226645855,567.68931546537,"P81.B155.0"
20,22.3666666666667,16.7581347286815,592.082745756344,177.624823726903,769.707569483247,"P81.B155.0"
25,24.9083333333333,18.4404446155798,776.875896319018,233.062768895706,1009.93866521472,"P81.B155.0"
30,27.45,20.1037392333918,992.769811350628,297.830943405188,1290.60075475582,"P81.B155.0"
35,29.9916666666666,21.7499708485751,1241.38945033525,372.416835100576,1613.80628543583,"P81.B155.0"
40,32.5333333333333,23.3807427293233,1524.28940678315,457.286822034945,1981.5762288181,"P81.B155.0"
45,35.075,24.9973939898171,1842.96258404477,552.88877521343,2395.8513592582,"P81.B155.0"
50,37.6166666666666,26.6010591330578,2198.84721223344,659.654163670033,2858.50137590348,"P81.B155.0"
55,40.1583333333333,28.1927110445423,2593.3326202532,777.99978607596,3371.33240632916,"P81.B155.0"
60,42.7,29.7731927964548,3027.76405263657,908.329215790971,3936.09326842754,"P81.B155.0"
65,45.2416666666666,31.3432416692267,3503.44673943747,1051.03402183124,4554.48076126871,"P81.B155.0"
70,47.7833333333333,32.9035076262378,4021.64937235733,1206.4948117072,5228.14418406453,"P81.B155.0"
75,50.325,34.4545677500279,4583.60710205193,1375.08213061558,5958.68923266751,"P81.B155.0"
80,52.8666666666666,35.9969376825517,5190.52414440168,1557.1572433205,6747.68138772218,"P81.B155.0"
85,55.4083333333333,37.5310808055849,5843.57606382886,1753.07281914866,7596.64888297752,"P81.B155.0"
90,57.95,39.0574156909943,6543.91178719956,1963.17353615987,8507.08532335943,"P81.B155.0"
95,60.4916666666666,40.5763222085912,7292.65539093322,2187.79661727997,9480.45200821319,"P81.B155.0"
100,63.0333333333333,42.0881465797382,8090.90769563309,2427.27230868993,10518.180004323,"P81.B155.0"
0,9.7,9.0598950515113,8.11828957008093,2.43548687102428,10.5537764411052,"P81.B156.0"
5,11.1375,9.72605631062055,11.3098877908408,3.39296633725225,14.7028541280931,"P81.B156.0"
10,12.575,10.3515314478038,15.1337927223081,4.54013781669242,19.6739305390005,"P81.B156.0"
15,14.0125,10.9430762725935,19.6214530011778,5.88643590035334,25.5078889015312,"P81.B156.0"
20,15.45,11.5057565900917,24.8022171281403,7.44066513844209,32.2428822665824,"P81.B156.0"
25,16.8875,12.0434873636791,30.7036707466559,9.21110122399678,39.9147719706527,"P81.B156.0"
30,18.325,12.5593689114759,37.3518937515025,11.2055681254507,48.5574618769532,"P81.B156.0"
35,19.7625,13.0559064038356,44.7716614493824,13.4314984348147,58.2031598841971,"P81.B156.0"
40,21.2,13.5351586708199,52.9866053522077,15.8959816056623,68.88258695787,"P81.B156.0"
45,22.6375,13.9988423098676,62.0193440301828,18.6058032090548,80.6251472392376,"P81.B156.0"
50,24.075,14.4484064908534,71.8915912366788,21.5674773710036,93.4590686076824,"P81.B156.0"
55,25.5125,14.8850879532266,82.6242464340685,24.7872739302205,107.411520364289,"P81.B156.0"
60,26.95,15.3099522541937,94.2374714565572,28.2712414369671,122.508712893524,"P81.B156.0"
65,28.3875,15.7239252507437,106.75075608825,32.0252268264751,138.775982914725,"P81.B156.0"
70,29.825,16.1278175022943,120.182974660269,36.0548923980808,156.23786705835,"P81.B156.0"
75,31.2625,16.5223434483392,134.552435285745,40.3657305857236,174.918165871469,"P81.B156.0"
80,32.7,16.9081366672317,149.876922996236,44.9630768988708,194.839999895107,"P81.B156.0"
85,34.1375,17.2857621529599,166.173737778469,49.8521213335406,216.025859112009,"P81.B156.0"
90,35.575,17.6557262929772,183.459728310259,55.0379184930776,238.497646803336,"P81.B156.0"
95,37.0125,18.0184850525518,201.751322041145,60.5253966123436,262.276718653489,"P81.B156.0"
100,38.45,18.3744507447431,221.064552144385,66.3193656433155,287.383917787701,"P81.B156.0"
0,7.2,6.73219401221276,1.94813699805767,0.5844410994173,2.53257809747497,"P81.B159.0"
5,13.225,8.7992227137821,8.97342987138897,2.69202896141669,11.6654588328057,"P81.B159.0"
10,19.25,10.3810528942015,23.0414653925962,6.91243961777885,29.953905010375,"P81.B159.0"
15,25.275,11.7036338679985,45.6652445432337,13.6995733629701,59.3648179062038,"P81.B159.0"
20,31.3,12.8591199177467,78.1334983666784,23.4400495100035,101.573547876682,"P81.B159.0"
