BAUM_CODE,PLOTID,BAUMNR,ZWIESELNR,Code,Northing,Easting,Elevation,BAUMART20,BHD20,hKA20,hBAUM20,KRAFT20,SCHIRM20,VITALITAET,S1_Verletz,S2_WKB20,S3_TRO20,S4_FAEULE2,S5_PILZKON,S6_PILZson,S7_SCHAELU,S8_BORKK20,S9_SONSTIG,S10_ETS20,S11_UL_Ste,S12_RUSS20,BEMERKUNG2,BEMERKUNG3,BEMERKUNG4,ca,cl
P85.B48.2,85,48,2,BAUM,5687886.38615053,315732.419091514,109.290728237121,Til_pla,8.7,2,9,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,9.384829259947233,1
P85.B48.3,85,48,3,BAUM,5687886.80635198,315731.43549823,109.30346735151,Til_pla,6.2,3.29999995231628,7.30000019073486,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,8.219011879929464,2
P85.B48.4,85,48,4,BAUM,5687886.68276563,315732.317893613,109.308187675775,Til_pla,5.8,1.60000002384186,7.19999980926514,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,8.045092865190314,2
P85.B49.0,85,49,0,BAUM,5687892.63125798,315732.919859095,109.12549230549,Sam_nig,5.3,1.5,5.40000009536743,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,2 = mittel,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,7.8323517292858025,2
P85.B50.0,85,50,0,BAUM,5687895.05526958,315733.472570117,109.209251948983,Ace_pse,17.7,10.5,17,4 = beherrscht/unterdrueckt,1 = ja,3 = kuemmernd,2 = mittel,1 = leicht,1 = leicht,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,20.550805242101887,2
P85.B51.0,85,51,0,BAUM,5687902.89471907,315737.181604848,109.264373245031,Ace_pla,5,1.60000002384186,8,5 = ganz unterstaendig,1 = ja,2 = normal,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,12.015252786409222,2
P85.B52.0,85,52,0,BAUM,5687903.72595373,315740.214732468,109.239117472346,Que_rub,78.6,17.3999996185303,31.7999992370605,2 = herrschend,2 = nein,3 = kuemmernd,0 = kein Schaden,2 = mittel,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,2 = deutlicher Befall,0 = kein Schaden,NA,NA,NA,NA,NA,NA,135.260399204697,1
P85.B53.0,85,53,0,BAUM,5687907.97420664,315737.814032887,109.180189720943,Ace_pse,5,5.09999990463257,8.39999961853027,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,12.015252786409222,2
P85.B54.0,85,54,0,BAUM,5687908.51690146,315734.270556211,109.247267199041,Car_bet,31.7,10.6000003814697,17.3999996185303,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,0 = kein Schaden,2 = mittel,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,54.233730986666245,2
P85.B55.0,85,55,0,BAUM,5687916.34318817,315743.765502484,109.227485891539,Car_bet,27.2,8.69999980926514,20.3999996185303,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,2 = mittel,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,45.470439349546936,2
P85.B56.0,85,56,0,BAUM,5687918.57119132,315742.324702786,109.336297335892,Fra_exc,93.3,19.7000007629395,40.5999984741211,1 = vorherrschend,2 = nein,2 = normal,0 = kein Schaden,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,180.6810232478856,1
P85.B57.0,85,57,0,BAUM,5687915.65005742,315730.343282482,109.186107797997,Ace_pse,22.3,12.6999998092651,20,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,24.749569553673595,1
P85.B58.0,85,58,0,BAUM,5687913.50817359,315731.953571448,109.213169506098,Fra_exc,61.1,21.1000003814697,36.4000015258789,2 = herrschend,1 = ja,3 = kuemmernd,0 = kein Schaden,1 = leicht,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,NA,NA,NA,NA,80.39342769786883,1
P85.B59.0,85,59,0,BAUM,5687916.88363425,315724.965885559,109.131688533849,Ace_pla,5.8,4.69999980926514,9.10000038146973,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,Spitz oder Bergahorn? check bei vegie aufnahme,NA,NA,12.439863864362993,1
P85.B60.1,85,60,1,BAUM,5687916.69027272,315721.682574279,109.183488432465,Ace_pse,19.5,9.89999961853027,15.6000003814697,4 = beherrscht/unterdrueckt,1 = ja,3 = kuemmernd,3 = stark,0 = kein Schaden,1 = leicht,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,NA,NA,NA,NA,22.114658811479234,1
P85.B62.0,85,62,0,BAUM,5687912.16105798,315721.759455598,109.168960806707,Sam_nig,5,1.60000002384186,5.90000009536743,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,7.707148206789541,2
P85.B61.0,85,61,0,BAUM,5687912.94183996,315722.766974992,109.175848805993,Sam_nig,5.6,1.89999997615814,6.09999990463257,5 = ganz unterstaendig,1 = ja,2 = normal,0 = kein Schaden,0 = kein Schaden,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,7.959380783490162,2
P85.B63.0,85,63,0,BAUM,5687910.29626647,315725.455813983,109.149888157528,Ulm_min,16.5,6.19999980926514,13.5,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,14.038947706670793,1
P85.B64.0,85,64,0,BAUM,5687908.89006084,315722.18554126,109.104391988514,Ace_pse,6,5.59999990463257,10.1999998092651,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,12.548110817193225,1
P85.B65.0,85,65,0,BAUM,5687907.75320992,315723.471283577,109.144934061563,Sam_nig,5.9,2.09999990463257,6.69999980926514,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,2 = mittel,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,8.088259408283129,2
P85.B66.0,85,66,0,BAUM,5687903.87040376,315724.953331589,109.249854639622,Que_rub,60,13.6999998092651,36.5999984741211,2 = herrschend,2 = nein,2 = normal,1 = leicht,1 = leicht,0 = kein Schaden,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,77.41139413275867,1
P85.B67.0,85,67,0,BAUM,5687903.76446635,315728.435352897,109.162573338154,Ace_pse,19.6,11.1000003814697,18.5,4 = beherrscht/unterdrueckt,1 = ja,3 = kuemmernd,2 = mittel,1 = leicht,2 = mittel,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,1 = leicht,NA,NA,NA,22.20446151804301,1
P85.B68.0,85,68,0,BAUM,5687902.27244389,315724.244372134,109.129897021396,Til_pla,5.2,3.59999990463257,8.10000038146973,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,7.790415565195449,2
P85.B69.0,85,69,0,BAUM,5687902.09455602,315721.265927146,109.222847968304,Ulm_min,6.3,1.5,6.69999980926514,5 = ganz unterstaendig,1 = ja,3 = kuemmernd,2 = mittel,3 = stark,1 = leicht,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,NA,NA,NA,NA,8.263016677624325,2
P85.B70.0,85,70,0,BAUM,5687899.47771353,315723.828587536,109.131249861364,Sam_nig,5.2,3,6.90000009536743,5 = ganz unterstaendig,1 = ja,3 = kuemmernd,2 = mittel,1 = leicht,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,7.790415565195449,2
P85.B71.0,85,71,0,BAUM,5687898.24876334,315725.37000461,109.064479576881,Ace_pse,6.3,1.60000002384186,6.80000019073486,5 = ganz unterstaendig,1 = ja,3 = kuemmernd,2 = mittel,2 = mittel,2 = mittel,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,1 = leicht,NA,NA,NA,12.712074433820046,2
P85.B72.0,85,72,0,BAUM,5687895.9823987,315725.526964637,109.133753191978,Ulm_spe,14.2,7.5,13.1000003814697,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,2 = mittel,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,12.488658057295961,1
P85.B73.0,85,73,0,BAUM,5687898.89022632,315731.188373197,109.175633791622,Ulm_spe,13.4,8.80000019073486,13.3999996185303,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,1 = leicht,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,11.986450101651684,1
P85.B74.0,85,74,0,BAUM,5687893.4105681,315729.088446468,109.191202786118,Ace_pla,6.1,4.40000009536743,8.60000038146973,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,Pusteln siehe Foto 17.03. 12:04 Rieland,NA,NA,12.602552233984184,2
P85.B75.0,85,75,0,BAUM,5687892.40466995,315724.104431536,109.165815654538,Ace_pse,33.5,14.5,25.3999996185303,3 = mitherrschend,3 = teilweise,2 = normal,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,38.016579416022445,1
P85.B76.0,85,76,0,BAUM,5687893.15181566,315720.776311191,109.19049727514,Ace_pse,22.2,17.2999992370605,28.3999996185303,3 = mitherrschend,3 = teilweise,2 = normal,1 = leicht,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,24.651082059925,1
P85.B77.0,85,77,0,BAUM,5687886.5667108,315715.373236248,109.256468348625,Ace_pse,27.4,14.3000001907349,20.1000003814697,4 = beherrscht/unterdrueckt,1 = ja,3 = kuemmernd,2 = mittel,1 = leicht,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,30.226127566381823,1
P85.B78.1,85,78,1,BAUM,5687877.66584331,315720.903431872,109.300150555107,Til_pla,47.4,11.8000001907349,25.7000007629395,3 = mitherrschend,3 = teilweise,2 = normal,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,56.53373984686283,1
P85.B78.2,85,78,2,BAUM,5687877.40657049,315720.858795444,109.270950688296,Til_pla,6.4,3.20000004768372,7.09999990463257,5 = ganz unterstaendig,1 = ja,2 = normal,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,8.307233316052715,2
P85.B79.0,85,79,0,BAUM,5687868.52583899,315718.116009152,109.1309196435,Ace_pla,5.7,7.5,9.80000019073486,5 = ganz unterstaendig,1 = ja,2 = normal,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,12.386056937643389,2
P85.B80.0,85,80,0,BAUM,5687870.34407177,315717.853531288,109.188416693335,Ace_pla,5.9,5.69999980926514,9.89999961853027,5 = ganz unterstaendig,1 = ja,2 = normal,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,12.493881592629561,2
P85.B81.0,85,81,0,BAUM,5687870.00398505,315716.473075547,109.16759790259,Ace_pla,5.5,8.39999961853027,10.5,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,12.27907271579335,2
P85.B82.0,85,82,0,BAUM,5687869.46781141,315715.257889867,109.235754460015,Fra_exc,61.2,12.5,31.7999992370605,2 = herrschend,2 = nein,3 = kuemmernd,0 = kein Schaden,2 = mittel,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,3 = starker Befall auch mit Spechtspuren,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,80.668349224025,1
P85.B83.0,85,83,0,BAUM,5687871.12442952,315715.695717371,109.155372238295,Ace_pla,5.5,5.40000009536743,9.89999961853027,5 = ganz unterstaendig,1 = ja,2 = normal,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,12.27907271579335,2
P85.B84.0,85,84,0,BAUM,5687872.33813928,315711.832970582,109.167295172985,Ace_pla,5.1,4.19999980926514,9.10000038146973,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,12.06760345450802,2
P85.B85.1,85,85,1,BAUM,5687880.5487209,315707.830757241,109.27546215508,Fra_exc,62.8,19.2999992370605,38.9000015258789,2 = herrschend,2 = nein,2 = normal,0 = kein Schaden,1 = leicht,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,85.15120793087125,1
P85.B85.2,85,85,2,BAUM,5687880.13052796,315707.357075005,109.239778354601,Fra_exc,6.5,3,7.90000009536743,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,15.034335065740544,2
P85.B85.3,85,85,3,BAUM,5687880.78956298,315707.399475638,109.264448266436,Fra_exc,5.5,2.29999995231628,7,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,14.78473521180904,2
P85.B86.0,85,86,0,BAUM,5687883.0369509105,315712.819288665,109.317901364566,Fra_exc,58.6,22.7000007629395,35.7000007629395,2 = herrschend,2 = nein,3 = kuemmernd,1 = leicht,2 = mittel,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,73.73041974187117,1
P85.B87.0,85,87,0,BAUM,5687885.06352622,315708.637635032,109.145449630327,Fag_syl,20.5,15.1999998092651,24.1000003814697,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,20.3326853842013,1
P85.B88.0,85,88,0,BAUM,5687887.72621033,315708.501685885,109.108125155073,Fag_syl,9.2,4.90000009536743,12,4 = beherrscht/unterdrueckt,1 = ja,3 = kuemmernd,2 = mittel,0 = kein Schaden,2 = mittel,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,15.778397431936579,2
P85.B89.0,85,89,0,BAUM,5687892.3236883,315705.784289895,109.321978958616,Fra_exc,77.7,22.5,45.4000015258789,2 = herrschend,2 = nein,2 = normal,0 = kein Schaden,1 = leicht,2 = mittel,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,132.27690845268296,1
P85.B90.0,85,90,0,BAUM,5687892.73656865,315710.274411894,109.125524730108,Car_bet,17.5,5.30000019073486,10.6000003814697,4 = beherrscht/unterdrueckt,1 = ja,3 = kuemmernd,2 = mittel,1 = leicht,2 = mittel,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,28.372697368748035,2
P85.B91.0,85,91,0,BAUM,5687896.16521774,315715.639847562,109.223914163697,Car_bet,35,12.1000003814697,29.5,3 = mitherrschend,3 = teilweise,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,60.92846800509521,1
P85.B92.0,85,92,0,BAUM,5687897.99650463,315712.099126819,109.143075274305,Car_bet,25.7,9.5,18.5,4 = beherrscht/unterdrueckt,1 = ja,3 = kuemmernd,2 = mittel,2 = mittel,1 = leicht,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,42.65715206634387,1
P85.B93.0,85,93,0,BAUM,5687900.69271304,315717.499718364,109.083006641233,Ace_pse,5.3,6.80000019073486,8.39999961853027,5 = ganz unterstaendig,1 = ja,2 = normal,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,12.172923392984325,2
P85.B94.0,85,94,0,BAUM,5687904.72503738,315718.893798443,109.184625389692,Ace_pla,7,5.09999990463257,9.89999961853027,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,Pusteln,NA,NA,13.102189037225411,1
P85.B95.0,85,95,0,BAUM,5687907.01801771,315720.033612687,109.17374268681,Sam_nig,5,1.29999995231628,5.59999990463257,5 = ganz unterstaendig,1 = ja,2 = normal,0 = kein Schaden,0 = kein Schaden,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,7.707148206789541,2
P85.B96.0,85,96,0,BAUM,5687907.58981141,315716.946441908,109.112951427243,Ace_pse,5.4,4.69999980926514,9.80000019073486,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,12.225894037135236,1
P85.B97.0,85,97,0,BAUM,5687909.05577285,315714.177855816,109.098749117402,Ace_pse,28.1,11.1999998092651,24.2999992370605,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,0 = kein Schaden,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,31.0496834361257,1
P85.B98.0,85,98,0,BAUM,5687904.95864237,315705.768891856,108.971157451499,Ulm_spe,6.1,2.90000009536743,6.40000009536743,5 = ganz unterstaendig,1 = ja,3 = kuemmernd,1 = leicht,1 = leicht,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,8.175218009209125,2
P85.B99.0,85,99,0,BAUM,5687907.531313,315705.947541417,109.005433941635,Ulm_spe,6.3,3,6.19999980926514,5 = ganz unterstaendig,1 = ja,3 = kuemmernd,1 = leicht,0 = kein Schaden,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,Bogenlampe,NA,NA,8.263016677624325,2
P85.B100.1,85,100,1,BAUM,5687909.80286757,315707.022034968,109.067091241183,Ace_pse,8.7,5.59999990463257,12.5,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,14.094815202662806,1
P85.B100.2,85,100,2,BAUM,5687909.91344866,315707.275291868,109.046745498328,Ace_pse,21.8,6.80000019073486,12.1999998092651,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,24.260432349241018,1
P85.B101.0,85,101,0,BAUM,5687913.50265588,315707.305978497,109.019593915196,Fag_syl,21.8,14.1999998092651,20.7999992370605,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,21.04709194732441,1
P85.B102.0,85,102,0,BAUM,5687914.49990162,315709.944524745,109.120897733939,Fra_exc,54.1,17.2000007629395,27.6000003814697,2 = herrschend,2 = nein,3 = kuemmernd,1 = leicht,3 = stark,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,62.80604990248679,1
P85.B103.0,85,103,0,BAUM,5687913.7000161,315711.504301541,109.117659231866,Sam_nig,5,1.39999997615814,6.30000019073486,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,7.707148206789541,2
