dbh,n,cl,sp,time,ca_ind,ca_cohort,cumca
51.17476950467748,0.3032178377242709,1,5,25,56.46754298961185,17.121966286912418,3841.6314162945596
44.84692297597952,0.31929829105191193,1,1,25,56.29542463247727,17.9750328791917,3859.606449173751
32.60778254017515,0.9079000904802703,1,3,25,56.05486327849391,50.8922154424038,3910.498664616155
46.765787013556086,0.8676669803940444,1,7,25,55.18147685309343,47.87914539480743,3958.3778100109625
43.84692297597952,0.4789249158915192,1,1,25,54.489823089065005,26.09653393987422,3984.4743439508366
43.69977889878394,0.22562462076611117,1,4,25,54.22718178097608,12.234987324547701,3996.709331275384
49.87726636410019,0.39219583298902827,1,2,25,53.84889909386193,21.11931383565931,4017.8286451110434
45.765787013556086,0.8676669803940444,1,7,25,53.08985647741097,46.064315459308375,4063.892960570352
42.84692297597952,0.1596266248396073,1,1,25,52.720464882641906,8.415589869191171,4072.308550439543
49.17476950467748,0.3032178377242709,1,5,25,52.480053624195776,15.91288838358243,4088.2214388231255
48.87726636410019,0.7843363414142266,1,2,25,51.91064380268597,40.71540444065581,4128.936843263781
44.765787013556086,0.2891951263534745,1,7,25,51.04883556973447,14.763074452787103,4143.699917716568
41.84692297597952,0.1596266248396073,1,1,25,50.98799500328626,8.139041549713347,4151.838959266282
29.60778254017515,0.30260490178332344,1,3,25,50.102055059356275,15.161127450379169,4167.000086716661
47.87726636410019,0.39219583298902827,1,2,25,50.04120336642599,19.625951438068807,4186.62603815473
40.84692297597952,0.31929829105191193,1,1,25,49.29295922810135,15.739157642424333,4202.365195797154
47.17476950467748,0.15158753235926312,1,5,25,48.76860681626458,7.392712763876687,4209.7579085610305
46.87726636410019,0.19607025421259924,1,2,25,48.239691552159776,9.458368585769344,4219.2162771468
28.60778254017515,0.9079000904802703,1,3,25,48.16173737399101,43.72604571953345,4262.942322866334
39.84692297597952,0.4789249158915192,1,1,25,47.63580638425988,22.813974566006355,4285.75629743234
39.69977889878393,0.22562462076611117,1,4,25,47.395185998240684,10.693520866992356,4296.449818299332
46.17476950467748,0.15158753235926312,1,5,25,47.01421007325797,7.126768090825187,4303.576586390157
45.87726636410019,0.19607025421259924,1,2,25,46.50508472384198,9.118263783982163,4312.694850174139
27.60778254017515,1.210504992263594,1,3,25,46.245042870974295,55.97985526275831,4368.674705436897
38.84692297597952,0.4789249158915192,1,1,25,46.01689101298544,22.038635657983257,4390.71334109488
38.69977889878393,0.676937526130378,1,4,25,45.78192141267684,30.99150062259284,4421.704841717473
45.17476950467748,0.3032178377242709,1,5,25,45.325924907315326,13.743628943248828,4435.448470660722
41.765787013556086,0.57847185404057,1,7,25,45.23753970824308,26.16864346726128,4461.617114127983
44.87726636410019,0.19607025421259924,1,2,25,44.83623640564149,8.791052269990324,4470.408166397973
37.84692297597952,0.1596266248396073,1,1,25,44.436476390739394,7.093244746018624,4477.501411143991
26.60778254017515,0.30260490178332344,1,3,25,44.35287624272079,13.421397759236424,4490.922808903228
37.69977889878393,0.22562462076611117,1,4,25,44.20718881090285,9.97423021059583,4500.897039113824
44.17476950467748,0.15158753235926312,1,5,25,43.70252705841134,6.6247582346485014,4507.521797348472
40.765787013556086,0.8676669803940444,1,7,25,43.406190404806566,37.66211815894746,4545.183915507419
36.84692297597952,1.2771481228349504,1,1,25,42.89473786341355,54.78293394175589,4599.966849449175
36.69977889878393,0.22562462076611117,1,4,25,42.6711508985543,9.627662239139818,4609.594511688315
25.60778254017515,1.5131952791772172,1,3,25,42.486084866419944,64.28974305058927,4673.884254738904
40.09648119480229,0.18248953663873083,1,6,25,42.21026223736838,7.702931197096674,4681.587185936
39.765787013556086,0.57847185404057,1,7,25,41.62820495390194,24.0807449000645,4705.667930836065
35.84692297597952,0.7982232069434312,1,1,25,41.391766449447786,33.03986855633173,4738.707799392397
35.699778898783926,0.22562462076611117,1,4,25,41.173886604053195,9.289842550506368,4747.997641942903
24.60778254017515,1.210504992263594,1,3,25,40.645458071115854,49.20152990792633,4797.19917185083
34.84692297597952,0.6385515407311265,1,1,25,39.927572668443084,25.495813045088347,4822.694984895918
38.765787013556086,0.8676669803940444,1,7,25,39.90363873190613,34.623069725247824,4857.318054621166
34.699778898783926,0.676937526130378,1,4,25,39.71539493679838,26.88484119780724,4884.202895818973
41.17476950467748,0.45480537008353406,1,5,25,39.20800969935877,17.832013361555656,4902.034909180528
23.60778254017515,0.6052951886969469,1,3,25,38.83172666023063,23.50465731623256,4925.539566496761
33.84692297597952,0.7982232069434312,1,1,25,38.5020905529671,30.733262195215783,4956.272828691976
33.699778898783926,1.1282504314946449,1,4,25,38.295599022444705,43.20702612141914,4999.479854813396
37.765787013556086,0.2891951263534745,1,7,25,38.23240043626626,11.056623874962655,5010.536478688358
39.87726636410019,0.39219583298902827,1,2,25,37.43139188480594,14.68043592020022,5025.216914608559
37.09648119480228,0.18248953663873083,1,6,25,37.14351357805178,6.778302581993076,5031.995217190552
32.84692297597952,1.1174764566226458,1,1,25,37.11518180278898,41.475341847885936,5073.470559038437
22.60778254017515,0.6052951886969469,1,3,25,37.04556268246976,22.423500854270106,5095.894059892707
32.699778898783926,0.9025621468964893,1,4,25,36.91435027476538,33.31749523528125,5129.2115551279885
36.76578701355609,1.4461388344346144,1,7,25,36.61426128914362,52.949305144366576,5182.160860272355
38.87726636410019,0.39219583298902827,1,2,25,36.12786100002773,14.169196539017703,5196.330056811373
31.846922975979517,0.4789249158915192,1,1,25,35.766640042672066,17.129535074158962,5213.459591885532
31.699778898783922,0.22562462076611117,1,4,25,35.571432665530416,8.025791005267559,5221.4853828908
21.60778254017515,0.9079000904802703,1,3,25,35.2875794425257,32.03759656869881,5253.522979459499
35.76578701355609,1.1568621067475189,1,7,25,35.0488645157368,40.546703242783636,5294.069682702282
30.846922975979517,0.31929829105191193,1,1,25,34.45619514703374,11.001804226599054,5305.071486928881
30.699778898783922,1.1282504314946449,1,4,25,34.26656705605218,38.66126906683106,5343.732755995712
37.17476950467748,0.15158753235926312,1,5,25,34.035192125951944,5.1593107877464774,5348.892066783458
35.09648119480228,0.3650305658103733,1,6,25,34.03036764665585,12.422124356793805,5361.314191140252
36.87726636410018,0.5882660872016275,1,2,25,33.68538199286726,19.81596786083619,5381.130159001088
20.60778254017515,0.9079000904802703,1,3,25,33.558331741632216,30.467612424594815,5411.597771425683
34.76578701355609,0.57847185404057,1,7,25,33.53573498528437,19.399478793550657,5430.997250219234
29.846922975979517,1.2771481228349504,1,1,25,33.183517597191965,42.380267208314265,5473.377517427548
29.699778898783922,0.22562462076611117,1,4,25,32.99941555648771,7.445480620435849,5480.822998047984
34.09648119480227,0.18248953663873083,1,6,25,32.55190105357848,5.9403813399773515,5486.763379387961
35.87726636410018,0.39219583298902827,1,2,25,32.543083121518116,12.763261592874983,5499.526640980836
33.7657870135561,0.57847185404057,1,7,25,32.07428891148059,18.554073373657076,5518.0807143544935
28.846922975979517,1.2771481228349504,1,1,25,31.948222839498563,40.802612827378276,5558.883327181872
19.60778254017515,0.6052951886969469,1,3,25,31.858316336822643,19.283685598664086,5578.167012780536
35.17476950467748,0.15158753235926312,1,5,25,31.770845126981037,4.816064013767375,5582.983076794304
28.699778898783922,0.45131290536426694,1,4,25,31.76958588158899,14.338024106439523,5597.321100900744
33.09648119480227,0.3650305658103733,1,6,25,31.12467129502646,11.361456373485392,5608.682557274229
27.846922975979517,0.4789249158915192,1,1,25,30.74987561535714,14.726881592759595,5623.409438866989
32.7657870135561,0.57847185404057,1,7,25,30.663843518443233,17.738170412123772,5641.147609279113
27.699778898783922,0.676937526130378,1,4,25,30.576635674302587,20.698472110752256,5661.846081389865
33.87726636410017,0.5882660872016275,1,2,25,30.407908752513542,17.887941501825264,5679.73402289169
18.60778254017515,2.723700271440811,1,3,25,30.187972606715324,82.2229891831583,5761.9570120748485
32.09648119480227,0.18248953663873083,1,6,25,29.747934684849405,5.428686816597397,5767.385698891446
26.846922975979517,0.7982232069434312,1,1,25,29.587994236887333,23.617823646791965,5791.003522538238
26.699778898783922,0.676937526130378,1,4,25,29.42007677139,19.915553988190545,5810.919076526428
32.87726636410017,0.39219583298902827,1,2,25,29.411648990243513,11.535126175309466,5822.454202701738
31.765787013556103,0.57847185404057,1,7,25,29.30362658818659,16.951323202580838,5839.405525904319
32.17476950467748,0.15158753235926312,1,5,25,28.73897391917816,4.356470138945438,5843.761996043264
17.60778254017515,1.8158001809605406,1,3,25,28.547683410789666,51.8368887033161,5895.59888474658
25.846922975979517,1.2771481228349504,1,1,25,28.462054784782254,36.350259840410175,5931.94914458699
31.09648119480227,0.5475201024491041,1,6,25,28.420864381553248,15.560994577880127,5947.5101391648695
25.699778898783922,0.45131290536426694,1,4,25,28.29937938802444,12.77187513161496,5960.282014296485
30.765787013556103,0.2891951263534745,1,7,25,27.992785815537523,8.095377230910122,5968.377391527395
30.87726636410017,0.39219583298902827,1,2,25,27.55339768671623,10.806327757419636,5979.183719284814
24.846922975979517,1.9156996635660768,1,1,25,27.37149520767136,52.4355641606365,6031.6192834454505
24.699778898783922,0.45131290536426694,1,4,25,27.213976201079497,12.282018665823204,6043.901302111273
30.09648119480227,0.9125506682594774,1,6,25,27.142559577915254,24.768960881099243,6068.670262992372
16.60778254017515,3.026305173224134,1,3,25,26.937776128426634,81.52193125261111,6150.1921942449835
29.765787013556103,1.1568621067475189,1,7,25,26.730397906381242,30.92338443617567,6181.11557868116
23.846922975979517,1.1174764566226458,1,1,25,26.31571930501161,29.407196762440527,6210.5227754436
23.699778898783922,0.22562462076611117,1,4,25,26.16326631352491,5.90307703999183,6216.425852483592
29.09648119480227,0.3650305658103733,1,6,25,25.912054396473152,9.458691877653767,6225.884544361246
28.87726636410017,0.5882660872016275,1,2,25,25.863202684637848,15.214445045794536,6241.098989407041
28.765787013556103,0.57847185404057,1,7,25,25.51547736485468,14.759985497977683,6255.858974905019
15.607782540175151,2.723700271440811,1,3,25,25.358523863463365,69.06901833025346,6324.927993235272
28.174769504677478,0.15158753235926312,1,5,25,25.307011529819093,3.8362274291926965,6328.764220664465
22.846922975979524,1.5964013725141648,1,1,25,25.29410057815589,40.379536879479396,6369.143757543944
22.699778898783922,2.030812578391134,1,4,25,25.14661908495605,51.0680703417393,6420.211827885683
27.87726636410017,0.19607025421259924,1,2,25,25.07710848968255,4.916875036488989,6425.128702922172
28.09648119480227,1.0950402048982082,1,6,25,24.728326442824226,27.07851165474002,6452.2072145769125
27.765787013556103,0.8676669803940444,1,7,25,24.34698492447222,21.125074891116135,6473.332289468029
26.87726636410017,0.39219583298902827,1,2,25,24.328267722833985,9.541445224736965,6482.8737346927655
21.846922975979524,1.1174764566226458,1,1,25,24.305985936763438,27.16136703933427,6510.0351017321
21.699778898783922,2.2564371991572454,1,4,25,24.163377815781335,54.52314456081995,6564.55824629292
25.87726636410017,0.19607025421259924,1,2,25,23.615161792384743,4.630230775904537,6569.188477068824
27.09648119480227,0.9125506682594774,1,6,25,23.590304977722976,21.52734857186598,6590.71582564069
14.329394870891406,3.3778562844418794,1,3,25,23.384615799052927,78.98987143608979,6669.70569707678
20.846922975979524,1.7560730387264694,1,1,25,23.350699250102913,41.00553338851611,6710.711230465296
26.765787013556103,2.024529087141564,1,7,25,23.22383558704978,47.01733066097566,6757.728561126271
20.699778898783922,0.9025621468964893,1,4,25,23.212863274957726,20.951051713060515,6778.679612839332
26.09648119480227,1.4600707707085812,1,6,25,22.496878677470335,32.84703498915156,6811.526647828483
19.846922975979524,1.7560730387264694,1,1,25,22.427544735039323,39.384406634034335,6850.911054462517
19.699778898783922,2.030812578391134,1,4,25,22.29437706338165,45.27570136771025,6896.186755830227
23.87726636410017,0.39219583298902827,1,2,25,22.290267427415927,8.742150001243594,6904.928905831471
25.765787013556103,1.4461388344346144,1,7,25,22.144906241597933,32.02460890088825,6936.953514732359
22.87726636410017,0.19607025421259924,1,2,25,21.675634149418663,4.249947097895815,6941.203461830254
18.846922975979524,0.7982232069434312,1,1,25,21.535810174579208,17.19038346167759,6958.393845291932
25.09648119480227,0.9125506682594774,1,6,25,21.446902959967332,19.57138562821435,6977.9652309201465
18.699778898783922,2.707750104521512,1,4,25,21.407204807103017,57.965361053946616,7035.930591974093
24.765787013556103,1.4461388344346144,1,7,25,21.109042843016628,30.526606613030406,7066.4571985871235
21.87726636410017,0.19607025421259924,1,2,25,21.091048509449354,4.135327242857997,7070.592525829981
17.846922975979524,2.5542962456699008,1,1,25,20.67476996276787,52.8094872959868,7123.402013125968
17.699778898783922,4.061625156782268,1,4,25,20.550619176424092,83.46891183441619,7206.8709249603835
20.877266364100173,0.19607025421259924,1,2,25,20.535191787425543,4.0263402740650065,7210.897265234448
24.09648119480227,2.7376005122455203,1,6,25,20.439206861012618,55.954383172600295,7266.851648407049
23.765787013556103,2.313805814828659,1,7,25,20.115067137400036,46.54235930818508,7313.394007715234
12.007838362856376,3.0276275039748795,1,3,25,19.930012005121856,60.34065250125647,7373.73466021649
16.846922975979524,1.5964013725141648,1,1,25,19.84368797348312,31.67849071661128,7405.413150933101
16.699778898783922,5.189875588276913,1,4,25,19.72388272867116,102.36449747956709,7507.777648412668
18.877266364100173,0.19607025421259924,1,2,25,19.50460370605702,3.8242726069626047,7511.601921019631
23.09648119480227,3.650151180504998,1,6,25,19.472599451926804,71.07793187695161,7582.679852896583
22.765787013556103,2.024529087141564,1,7,25,19.16178292702869,38.793586897262195,7621.473439793845
15.846922975979526,2.8735494953491156,1,1,25,19.041820252251842,54.71761297638685,7676.191052770231
17.877266364100176,0.19607025421259924,1,2,25,19.027448911734098,3.7307167451409495,7679.921769515372
15.699778898783922,6.7693752613037805,1,4,25,18.92625057398368,128.1188924247616,7808.040661940134
22.09648119480227,2.9201415414171623,1,6,25,18.545875795377977,54.15658233204629,7862.19724427218
14.846922975979526,3.0332211615614204,1,1,25,18.26841753162919,55.412150645177306,7917.609394917357
21.765787013556103,0.8676669803940444,1,7,25,18.24798187368223,15.83317133062312,7933.442566247981
15.877266364100178,0.39219583298902827,1,2,25,18.14367994178791,7.115875668255833,7940.558441916237
14.877266364100178,0.39219583298902827,1,2,25,17.734897498531048,6.955552897411418,7947.513994813648
21.096481194802273,1.2059933318534009,1,6,25,17.657822441367376,21.295216119340395,7968.809210932989
20.765787013556103,2.024529087141564,1,7,25,17.37244884376041,35.17102799907178,8003.980238932061
13.877266364100178,0.9804619201906556,1,2,25,17.346806827123178,17.007883530897566,8020.988122462959
10.186281854821345,3.1248271027904795,1,3,25,17.337308624705628,54.17609187992328,8075.164214342883
20.649219222422172,2.4504390898083996,1,6,25,17.272824407195117,42.32600411878751,8117.49021846167
13.159823119027138,8.348287185468681,1,4,25,17.026035536693392,142.13823429031183,8259.628452751982
12.877266364100176,0.19607025421259924,1,2,25,16.978426642711383,3.328964427966389,8262.957417179949
11.877266364100176,0.19607025421259924,1,2,25,16.628815421346257,3.260416066917751,8266.217833246867
12.47753838078362,5.36635290164434,1,1,25,16.545177702819824,88.78726237374839,8355.005095620614
19.649219222422172,3.1106045295384206,1,6,25,16.43858219102056,51.13392822257817,8406.139023843192
19.422575248133914,2.042965433848517,1,7,25,16.254511455613315,33.207405047912744,8439.346428891105
10.10181309128014,0.3244066309402843,1,2,25,16.05156475184691,5.207234042466477,8444.553662933571
8.826359818460105,0.3651792757488575,1,2,25,15.66897627862074,5.72198540915275,8450.275648342724
18.649219222422175,0.4589552654191996,1,6,25,15.640035270208106,7.178076538604005,8457.453724881329
11.119867339270353,9.137319804324703,1,4,25,15.62399930831812,142.76147830265063,8600.21520318398
18.422575248133914,1.1673970558512865,1,7,25,15.463886568601273,18.05249565220338,8618.267698836184
7.5509065456400695,0.41107637981976947,1,2,25,15.311349271631805,6.294134028738466,8624.561832864922
18.201957250042074,1.924645416084664,1,6,25,15.294109483665752,29.435737710834275,8653.997570575755
10.608153785587715,6.294437212183966,1,1,25,15.288820388093372,96.23451998121182,8750.232090556967
6.275453272820035,0.4627420044557555,1,2,25,14.977125654482457,6.930545146340931,8757.162635703307
8.364725346786315,3.2251472182474132,1,3,25,14.848159573743931,47.88750054535394,8805.050136248661
5,0.52090115900508,1,2,25,14.664835454292188,7.638929784759591,8812.689066033421
17.201957250042074,5.747994521974223,1,6,25,14.545088395594467,83.60508841950784,8896.29415445293
17.079363482711724,1.178027941326357,1,7,25,14.45554124607104,17.029031494867308,8913.323185947796
9.079911559513569,10.000927298216462,1,4,25,14.32566168411675,143.2699010016968,9056.593086949493
16.754695277661973,1.9617641642979016,1,6,25,14.220753519378261,27.89776464362954,9084.490851593122
8.73876919039181,7.383029134365362,1,1,25,14.11821892008135,104.23522161230889,9188.726073205431
15.754695277661975,2.9829931348362164,1,6,25,13.518765286185815,40.326384040154444,9229.052457245585
15.736151717289534,3.56635076144868,1,7,25,13.506044881963446,48.16729344895038,9277.219750694536
15.307433305281874,4.384977199229582,1,6,25,13.214916166535412,57.94710607998818,9335.166856774524
7.039955779756784,10.946158060142794,1,4,25,13.12477841962867,143.66589908560658,9478.83275586013
6.869384595195905,8.659887669286139,1,1,25,13.028588326619664,112.82611139789896,9591.65886725803
14.392939951867344,2.09928794550593,1,7,25,12.612561622786828,26.477398576667095,9618.136265834697
14.307433305281874,0.5056781532839036,1,6,25,12.557515313132766,6.350061153379318,9624.486326988077
6.543168838751285,3.328688032077164,1,3,25,12.461987652494972,41.48206915475341,9665.96839614283
13.860171332901773,7.996796710521653,1,6,25,12.27307064092695,98.14525092936451,9764.113647072196
5,10.15757260059905,1,1,25,12.015252786409222,122.04580249250171,9886.159449564697
5,9.474669610286625,1,4,25,12.015252786409222,113.84055043530316,10000
5,2.5060570468301755,2,4,25,12.015252786409222,30.110908914826734,10030.110908914827
13.049728186445154,3.3289954601377576,2,7,25,11.772316916805273,39.18998957134768,10069.300898486174
12.860171332901773,6.100508868114079,2,6,25,11.657870207291491,71.11894058290466,10140.419839069078
12.049728186445154,2.723700271440811,2,7,25,11.179730284686576,30.450234411035883,10170.870073480113
11.860171332901773,7.394590975505119,2,6,25,11.070469177274955,81.86159147288497,10252.731664952998
11.04972818644515,5.447400542881622,2,7,25,10.614063235352429,57.81905383043869,10310.550718783437
5,3.38585753353301,2,3,25,10.520338646074585,35.620367860130095,10346.171086643568
10.860171332901773,9.24321264058354,2,6,25,10.509784331824239,97.14417138572463,10443.315258029292
10.04972818644515,9.079000904802703,2,7,25,10.074253252783253,91.46415439723073,10534.779412426522
9.288137066321418,6.653464356541537,2,6,25,9.679843142231528,64.4044913237505,10599.183903750272
8.63978254915612,20.657303673131572,2,7,25,9.355085188329808,193.2508356233441,10792.434739373617
8.216102799741064,7.578518618524753,2,6,25,9.14819800297105,69.32978889146706,10861.764528265085
7.72983691186709,21.32049015396659,2,7,25,8.915831495675599,190.08989761797682,11051.85442588306
7.144068533160709,8.632186387961719,2,6,25,8.642978733782641,74.60780337720112,11126.462229260262
6.81989127457806,22.004967714960067,2,7,25,8.495228068216388,186.9372193723242,11313.399448632586
6.072034266580355,9.832349247565315,2,6,25,8.163008349902796,80.26154900703614,11393.660997639623
5.90994563728903,22.711419889488237,2,7,25,8.092563964558318,183.79361818162556,11577.454615821249
5,11.1993749186092,2,6,25,7.707148206789541,86.31524232112265,11663.769858142372
5,23.440552155228552,2,7,25,7.707148206789541,180.65980950932644,11844.429667651699
97.15271963692018,0.17417880701548386,1,2,30,190.7040999567774,33.21661262343308,33.21661262343308
95.15271963692018,0.17417880701548386,1,2,30,185.6247623691703,32.33189966199476,65.54851228542785
101.42933904821018,0.2931921969886463,1,3,30,174.25528697071803,51.09029042383185,116.63880270925969
90.15271963692018,0.17417880701548386,1,2,30,171.7897866883928,29.92214010282871,146.5609428120884
89.15271963692018,0.17417880701548386,1,2,30,168.84448758763992,29.40913141915579,175.97007423124418
87.15271963692018,0.5225855685653612,1,2,30,162.79782065064808,85.07579166592063,261.04586589716484
96.73973467854069,0.20614131611946612,1,4,30,160.27344053327195,33.03897797052367,294.0848438676885
85.50972340561293,0.12790792019839325,1,5,30,157.69074516820157,20.169895248999495,314.25473911668803
85.15271963692018,0.3484067615498773,1,2,30,156.56615684827403,54.548707675817305,368.8034467925053
83.42933904821018,0.2931921969886463,1,3,30,154.27609099522238,45.232546061709556,414.0359928542149
84.15271963692018,0.3484067615498773,1,2,30,153.3905541527064,53.44230622468552,467.4782990789004
83.15271963692018,0.17417880701548386,1,2,30,150.1806842758324,26.15829242393352,493.63659150283394
80.42933904821018,0.2931921969886463,1,3,30,150.00107120446157,43.97914361708646,537.6157351199204
82.15271963692018,0.3484067615498773,1,2,30,146.9409848903545,51.19523268459787,588.8109678045182
77.42933904821018,0.2931921969886463,1,3,30,145.44524429368605,42.643410716016184,631.4543785205344
81.50972340561293,0.12790792019839325,1,5,30,144.84425388669567,18.526727267335282,649.9811057878698
81.15271963692018,0.17417880701548386,1,2,30,143.67606867393513,25.025326238300753,675.0064320261705
80.15271963692018,0.3484067615498773,1,2,30,140.39069816583222,48.9130684996839,723.9195005258543
79.15271963692018,0.6967643755808448,1,2,30,137.08975875457972,95.51926015716339,819.4387606830178
79.01894441626735,0.2776709339714552,1,7,30,135.30533402079038,37.57035846887258,857.0091191518903
78.50972340561293,0.12790792019839325,1,5,30,134.96135766915566,17.26262656661317,874.2717457185036
78.6157774337627,0.15980369595988703,1,6,30,134.37212382846693,21.47316202176862,895.7449077402722
78.15271963692018,0.6967643755808448,1,2,30,133.77823011124053,93.21190496976908,988.9568127100413
77.50972340561293,0.12790792019839325,1,5,30,131.6456818368797,16.83852536685468,1005.795338076896
77.15271963692018,0.6967643755808448,1,2,30,130.4611564161981,90.90068618788719,1096.696024264783
76.01894441626735,0.2776709339714552,1,7,30,128.20300254875363,35.59824745565727,1132.2942717204403
76.15271963692018,0.17417880701548386,1,2,30,127.14361575378125,22.145723311628696,1154.439995032069
75.01894441626735,0.2776709339714552,1,7,30,125.75991845197642,34.91987401273433,1189.3598690448032
75.15271963692018,0.17417880701548386,1,2,30,123.83068906736304,21.568681693658615,1210.9285507384618
74.01894441626735,0.2776709339714552,1,7,30,123.28325436301901,34.23217638201997,1245.1607271204819
75.71630757117546,0.13609045137976714,1,1,30,122.18415775965009,16.62809718096746,1261.7888243014493
74.50972340561293,0.12790792019839325,1,5,30,121.70528033538919,15.56706928486204,1277.3558935863114
63.42933904821018,0.2931921969886463,1,3,30,120.68530589239066,35.38398997883684,1312.7398835651481
74.15271963692018,0.3484067615498773,1,2,30,120.52742907732828,41.99257124276446,1354.7324548079125
72.01894441626735,0.2776709339714552,1,7,30,118.24054198305465,32.83196172572585,1387.5644165336385
72.7397346785407,0.20614131611946612,1,4,30,115.74310464676392,23.85943592363701,1411.4238524572754
72.71630757117545,0.13609045137976714,1,1,30,115.69179234584905,15.744548241280887,1427.1684006985563
72.50972340561293,0.255851931796391,1,5,30,115.13430355153454,29.45733397969219,1456.6257346782486
72.15271963692018,0.17417880701548386,1,2,30,113.96979541850523,19.851123001793997,1476.4768576800425
70.01894441626733,0.2776709339714552,1,7,30,113.09906270646137,31.404322372999307,1507.8811800530418
70.71630757117545,0.13609045137976714,1,1,30,111.28242291903406,15.144475165685488,1523.0256552187273
71.15271963692018,1.0451711371307224,1,2,30,110.72511381619933,115.72669311620571,1638.752348334933
69.71630757117545,0.13609045137976714,1,1,30,109.05958689582326,14.841968407943524,1653.5943167428766
70.50972340561295,0.255851931796391,1,5,30,108.65382636497662,27.799291372548907,1681.3936081154254
57.42933904821018,0.2931921969886463,1,3,30,108.59997658581906,31.840665728111837,1713.2342738435373
70.1527196369202,0.3484067615498773,1,2,30,107.50942690545376,37.4570112642124,1750.6912851077498
68.71630757117543,0.13609045137976714,1,1,30,106.82751872967023,14.53820524370135,1765.2294903514512
56.42933904821018,0.2931921969886463,1,3,30,106.52352697650844,31.23186690522184,1796.461357256673
69.50972340561295,0.3837598519947843,1,5,30,105.4591566425887,40.47099034465461,1836.9323476013276
67.71630757117543,0.27221930299976554,1,1,30,104.58841781663337,28.470986199892195,1865.4033338012198
69.1527196369202,0.8709923301152382,1,2,30,104.3272062935217,90.86819650400761,1956.2715303052273
66.71630757117543,0.13609045137976714,1,1,30,102.34451160630387,13.92811078074371,1970.199641085971
54.42933904821018,0.586467123152515,1,3,30,102.32865073801783,60.0123894144038,2030.2120305003748
68.1527196369202,0.5225855685653612,1,2,30,101.18272963586006,52.87663429575115,2083.088664796126
65.71630757117542,0.13609045137976714,1,1,30,100.0980467927712,13.622388370261284,2096.7110531663875
65.0189444162673,0.2776709339714552,1,7,30,99.98929087569434,27.76411978459755,2124.475172950985
67.15271963692021,0.3484067615498773,1,2,30,98.08005956028151,34.171755924016765,2158.646928875002
66.15271963692021,0.17417880701548386,1,2,30,95.02302511921638,16.550997154267467,2175.197926029269
63.0189444162673,0.2776709339714552,1,7,30,94.71770758150298,26.300354327791116,2201.49828035706
62.73973467854073,0.20614131611946612,1,4,30,93.41829323451313,19.257369916996755,2220.7556502740567
65.50972340561296,0.12790792019839325,1,5,30,93.08314574251791,11.90607157744939,2232.661721851506
62.0189444162673,0.2776709339714552,1,7,30,92.0905202496504,25.570860767637633,2258.2325826191436
65.15271963692022,0.17417880701548386,1,2,30,92.01520591288303,16.027098793190063,2274.2596814123335
61.73973467854073,0.20614131611946612,1,4,30,91.18395425694352,18.796780339503535,2293.056461751837
64.50972340561297,0.12790792019839325,1,5,30,90.10874083570849,11.5256216319915,2304.582083383829
64.15271963692022,0.8709923301152382,1,2,30,89.05991897597725,77.57050634876074,2382.1525897325896
60.73973467854073,0.20614131611946612,1,4,30,88.95821197593317,18.337962896353318,2400.490552628943
60.71630757117542,0.13609045137976714,1,1,30,88.90618998733287,12.099283525831463,2412.5898361547747
47.42933904821018,0.2931921969886463,1,3,30,87.3536991053809,25.61142295579177,2438.2012591105663
60.0189444162673,0.5554202175292453,1,7,30,86.87129485650638,48.250073486247985,2486.451332596814
59.73973467854073,0.20614131611946612,1,4,30,86.74324066691537,17.88136579554553,2504.33269839236
59.71630757117542,0.27221930299976554,1,1,30,86.69149674844043,23.599098820866896,2527.9317972132267
63.152719636920224,0.5225855685653612,1,2,30,86.16020847084663,45.02608153144743,2572.957878744674
58.71630757117542,0.27221930299976554,1,1,30,84.48975559673248,22.999742379163056,2595.957621123837
57.71630757117542,0.27221930299976554,1,1,30,82.30304647258401,22.404477945524132,2618.3620990693607
58.0189444162673,0.2776709339714552,1,7,30,81.72209585483472,22.691850682116744,2641.0539497514774
61.152719636920224,0.3484067615498773,1,2,30,80.53828676405398,28.060083672239394,2669.1140334237166
56.71630757117542,0.27221930299976554,1,1,30,80.13339102018357,21.813855850522042,2690.9278892742386
57.0189444162673,0.2776709339714552,1,7,30,79.18208798489049,21.986564324574484,2712.914453598813
60.509723405612974,0.255851931796391,1,5,30,78.78356017637995,20.15692606492403,2733.071379663737
43.42933904821018,0.586467123152515,1,3,30,78.73362777215812,46.17468417489853,2779.2460638386356
60.152719636920224,0.5225855685653612,1,2,30,77.82074564663223,40.66799860992566,2819.9140624485613
42.42933904821018,0.2931921969886463,1,3,30,76.58664871749738,22.454607797480747,2842.368670246042
59.509723405612974,0.255851931796391,1,5,30,76.10755845404677,19.472265854774612,2861.8409361008166
41.42933904821018,0.2931921969886463,1,3,30,74.44590382971205,21.826958100638752,2883.6678942014555
55.0189444162673,0.5554202175292453,1,7,30,74.18686411563542,41.204884204918784,2924.8727784063744
53.71630757117542,0.13609045137976714,1,1,30,73.74594315337353,10.036118691169252,2934.9088970975436
58.509723405612974,0.12790792019839325,1,5,30,73.49754609634967,9.400918260869624,2944.3098153584133
58.152719636920224,0.17417880701548386,1,2,30,72.58202894293173,12.642251212043169,2956.9520665704563
40.42933904821018,0.2931921969886463,1,3,30,72.31287619627506,21.20157104255387,2978.1536376130102
